"2014-04-01";"23:26:02";"WinControl (rev 714) report file"
"2014-04-01";"20:21:38";"F";"2632";"91";"91";"0";"0.000";"0.0"
"2014-04-01";"20:21:48";"F";"2633";"89";"89";"0";"0.000";"0.0"
"2014-04-01";"22:16:40";"FO";"2635";"248";"300";"0";"0.173";"0.0"
"2014-04-01";"22:16:48";"F";"2636";"249";"286";"0";"0.129";"0.0"
"2014-04-01";"22:16:58";"F";"2637";"249";"279";"0";"0.108";"0.0"
"2014-04-01";"22:17:09";"F";"2638";"256";"283";"0";"0.095";"0.0"
"2014-04-01";"22:17:18";"F";"2639";"278";"293";"0";"0.051";"0.0"
"2014-04-01";"22:17:28";"F";"2640";"252";"260";"0";"0.031";"0.0"
"2014-04-01";"22:17:39";"F";"2641";"239";"250";"0";"0.044";"0.0"
"2014-04-01";"22:17:49";"F";"2642";"239";"241";"0";"0.008";"0.0"
"2014-04-01";"22:17:58";"F";"2643";"229";"228";"0";"-";"-"
"2014-04-01";"22:18:38";"FO";"2644";"320";"442";"0";"0.276";"0.0"
"2014-04-01";"22:18:48";"F";"2645";"357";"424";"0";"0.158";"0.0"
"2014-04-01";"22:18:58";"F";"2646";"355";"402";"0";"0.117";"0.0"
"2014-04-01";"22:19:08";"F";"2647";"327";"375";"0";"0.128";"0.0"
"2014-04-01";"22:19:18";"F";"2648";"319";"353";"0";"0.096";"0.0"
"2014-04-01";"22:19:28";"F";"2649";"307";"321";"0";"0.044";"0.0"
"2014-04-01";"22:19:38";"F";"2650";"299";"308";"0";"0.029";"0.0"
"2014-04-01";"22:19:48";"F";"2651";"288";"287";"0";"-";"-"
"2014-04-01";"22:19:59";"F";"2652";"278";"279";"0";"0.004";"0.0"
"2014-04-01";"22:20:36";"FO";"2653";"315";"397";"0";"0.207";"0.0"
"2014-04-01";"22:20:45";"F";"2654";"317";"377";"0";"0.159";"0.0"
"2014-04-01";"22:20:55";"F";"2655";"322";"367";"0";"0.123";"0.0"
"2014-04-01";"22:21:05";"F";"2656";"317";"340";"0";"0.068";"0.0"
"2014-04-01";"22:21:15";"F";"2657";"301";"319";"0";"0.056";"0.0"
"2014-04-01";"22:21:26";"F";"2658";"293";"306";"0";"0.042";"0.0"
"2014-04-01";"22:21:36";"F";"2659";"281";"288";"0";"0.024";"0.0"
"2014-04-01";"22:21:46";"F";"2660";"275";"274";"0";"-";"-"
"2014-04-01";"22:21:55";"F";"2661";"258";"258";"0";"0.000";"0.0"
"2014-04-01";"22:22:21";"FO";"2662";"406";"506";"0";"0.198";"0.0"
"2014-04-01";"22:22:30";"F";"2663";"423";"501";"0";"0.156";"0.0"
"2014-04-01";"22:22:40";"F";"2664";"432";"496";"0";"0.129";"0.0"
"2014-04-01";"22:22:50";"F";"2665";"424";"463";"0";"0.084";"0.0"
"2014-04-01";"22:23:00";"F";"2666";"399";"427";"0";"0.066";"0.0"
"2014-04-01";"22:23:10";"F";"2667";"390";"405";"0";"0.037";"0.0"
"2014-04-01";"22:23:20";"F";"2668";"360";"365";"0";"0.014";"0.0"
"2014-04-01";"22:23:31";"F";"2669";"344";"340";"0";"-";"-"
"2014-04-01";"22:23:41";"F";"2670";"319";"320";"0";"0.003";"0.0"
"2014-04-01";"22:24:52";"FO";"2671";"310";"397";"0";"0.219";"0.0"
"2014-04-01";"22:25:00";"F";"2672";"338";"381";"0";"0.113";"0.0"
"2014-04-01";"22:25:10";"F";"2673";"320";"354";"0";"0.096";"0.0"
"2014-04-01";"22:25:20";"F";"2674";"317";"346";"0";"0.084";"0.0"
"2014-04-01";"22:25:31";"F";"2675";"310";"323";"0";"0.040";"0.0"
"2014-04-01";"22:25:41";"F";"2676";"288";"297";"0";"0.030";"0.0"
"2014-04-01";"22:25:51";"F";"2677";"272";"276";"0";"0.014";"0.0"
"2014-04-01";"22:26:01";"F";"2678";"272";"274";"0";"0.007";"0.0"
"2014-04-01";"22:26:11";"F";"2679";"253";"252";"0";"-";"-"
"2014-04-01";"22:26:40";"FO";"2680";"297";"300";"0";"0.010";"0.0"
"2014-04-01";"22:26:50";"F";"2681";"284";"293";"0";"0.031";"0.0"
"2014-04-01";"22:26:59";"F";"2682";"297";"324";"0";"0.083";"0.0"
"2014-04-01";"22:27:09";"F";"2683";"285";"288";"0";"0.010";"0.0"
"2014-04-01";"22:27:21";"F";"2684";"268";"262";"0";"-";"-"
"2014-04-01";"22:27:30";"F";"2685";"254";"252";"0";"-";"-"
"2014-04-01";"22:27:40";"F";"2686";"244";"245";"0";"0.004";"0.0"
"2014-04-01";"22:27:50";"F";"2687";"250";"249";"0";"-";"-"
"2014-04-01";"22:28:00";"F";"2688";"242";"240";"0";"-";"-"
"2014-04-01";"22:28:40";"FO";"2689";"294";"299";"0";"0.017";"0.0"
"2014-04-01";"22:28:50";"F";"2690";"297";"296";"0";"-";"-"
"2014-04-01";"22:29:00";"F";"2691";"294";"297";"0";"0.010";"0.0"
"2014-04-01";"22:29:10";"F";"2692";"292";"292";"0";"0.000";"0.0"
"2014-04-01";"22:29:20";"F";"2693";"272";"270";"0";"-";"-"
"2014-04-01";"22:29:30";"F";"2694";"268";"267";"0";"-";"-"
"2014-04-01";"22:29:40";"F";"2695";"261";"261";"0";"0.000";"0.0"
"2014-04-01";"22:29:50";"F";"2696";"259";"260";"0";"0.004";"0.0"
"2014-04-01";"22:30:00";"F";"2697";"267";"266";"0";"-";"-"
"2014-04-01";"22:30:25";"FO";"2698";"306";"372";"0";"0.177";"0.0"
"2014-04-01";"22:30:35";"F";"2699";"324";"358";"0";"0.095";"0.0"
"2014-04-01";"22:30:46";"F";"2700";"317";"340";"0";"0.068";"0.0"
"2014-04-01";"22:30:56";"F";"2701";"298";"316";"0";"0.057";"0.0"
"2014-04-01";"22:31:06";"F";"2702";"285";"295";"0";"0.034";"0.0"
"2014-04-01";"22:31:15";"F";"2703";"258";"261";"0";"0.011";"0.0"
"2014-04-01";"22:31:26";"F";"2704";"247";"246";"0";"-";"-"
"2014-04-01";"22:31:36";"F";"2705";"240";"241";"0";"0.004";"0.0"
"2014-04-01";"22:31:46";"F";"2706";"232";"231";"0";"-";"-"
"2014-04-01";"22:32:46";"FO";"2707";"290";"306";"0";"0.052";"0.0"
"2014-04-01";"22:32:55";"F";"2708";"263";"299";"0";"0.120";"0.0"
"2014-04-01";"22:33:06";"F";"2709";"268";"296";"0";"0.095";"0.0"
"2014-04-01";"22:33:16";"F";"2710";"263";"291";"0";"0.096";"0.0"
"2014-04-01";"22:33:25";"F";"2711";"260";"274";"0";"0.051";"0.0"
"2014-04-01";"22:33:35";"F";"2712";"254";"260";"0";"0.023";"0.0"
"2014-04-01";"22:33:45";"F";"2713";"240";"242";"0";"0.008";"0.0"
"2014-04-01";"22:33:56";"F";"2714";"233";"233";"0";"0.000";"0.0"
"2014-04-01";"22:34:06";"F";"2715";"224";"225";"0";"0.004";"0.0"
"2014-04-01";"22:34:37";"FO";"2716";"343";"435";"0";"0.211";"0.0"
"2014-04-01";"22:34:45";"F";"2717";"362";"407";"0";"0.111";"0.0"
"2014-04-01";"22:34:56";"F";"2718";"360";"402";"0";"0.104";"0.0"
"2014-04-01";"22:35:06";"F";"2719";"354";"378";"0";"0.063";"0.0"
"2014-04-01";"22:35:15";"F";"2720";"332";"352";"0";"0.057";"0.0"
"2014-04-01";"22:35:27";"F";"2721";"325";"333";"0";"0.024";"0.0"
"2014-04-01";"22:35:36";"F";"2722";"309";"312";"0";"0.010";"0.0"
"2014-04-01";"22:35:46";"F";"2723";"302";"302";"0";"0.000";"0.0"
"2014-04-01";"22:35:56";"F";"2724";"284";"285";"0";"0.004";"0.0"
"2014-04-01";"22:36:22";"FO";"2725";"382";"478";"0";"0.201";"0.0"
"2014-04-01";"22:36:32";"F";"2726";"395";"444";"0";"0.110";"0.0"
"2014-04-01";"22:36:42";"F";"2727";"374";"412";"0";"0.092";"0.0"
"2014-04-01";"22:36:52";"F";"2728";"368";"391";"0";"0.059";"0.0"
"2014-04-01";"22:37:02";"F";"2729";"342";"353";"0";"0.031";"0.0"
"2014-04-01";"22:37:12";"F";"2730";"322";"332";"0";"0.030";"0.0"
"2014-04-01";"22:37:22";"F";"2731";"316";"316";"0";"0.000";"0.0"
"2014-04-01";"22:37:32";"F";"2732";"301";"308";"0";"0.023";"0.0"
"2014-04-01";"22:37:42";"F";"2733";"289";"287";"0";"-";"-"
"2014-04-01";"22:38:13";"FO";"2734";"345";"415";"0";"0.169";"0.0"
"2014-04-01";"22:38:23";"F";"2735";"315";"363";"0";"0.132";"0.0"
"2014-04-01";"22:38:34";"F";"2736";"321";"356";"0";"0.098";"0.0"
"2014-04-01";"22:38:44";"F";"2737";"321";"349";"0";"0.080";"0.0"
"2014-04-01";"22:38:53";"F";"2738";"302";"322";"0";"0.062";"0.0"
"2014-04-01";"22:39:03";"F";"2739";"297";"306";"0";"0.029";"0.0"
"2014-04-01";"22:39:14";"F";"2740";"275";"279";"0";"0.014";"0.0"
"2014-04-01";"22:39:24";"F";"2741";"289";"285";"0";"-";"-"
"2014-04-01";"22:39:34";"F";"2742";"239";"240";"0";"0.004";"0.0"
"2014-04-01";"22:40:08";"FO";"2743";"439";"444";"0";"0.011";"0.0"
"2014-04-01";"22:40:18";"F";"2744";"372";"392";"0";"0.051";"0.0"
"2014-04-01";"22:40:29";"F";"2745";"353";"360";"0";"0.019";"0.0"
"2014-04-01";"22:40:39";"F";"2746";"336";"345";"0";"0.026";"0.0"
"2014-04-01";"22:40:48";"F";"2747";"313";"315";"0";"0.006";"0.0"
"2014-04-01";"22:40:58";"F";"2748";"299";"298";"0";"-";"-"
"2014-04-01";"22:41:09";"F";"2749";"275";"275";"0";"0.000";"0.0"
"2014-04-01";"22:41:19";"F";"2750";"261";"259";"0";"-";"-"
"2014-04-01";"22:41:29";"F";"2751";"255";"256";"0";"0.004";"0.0"
"2014-04-01";"22:42:07";"FO";"2752";"351";"363";"0";"0.033";"0.0"
"2014-04-01";"22:42:17";"F";"2753";"322";"321";"0";"-";"-"
"2014-04-01";"22:42:27";"F";"2754";"306";"306";"0";"0.000";"0.0"
"2014-04-01";"22:42:37";"F";"2755";"299";"298";"0";"-";"-"
"2014-04-01";"22:42:47";"F";"2756";"284";"283";"0";"-";"-"
"2014-04-01";"22:42:57";"F";"2757";"267";"267";"0";"0.000";"0.0"
"2014-04-01";"22:43:07";"F";"2758";"259";"257";"0";"-";"-"
"2014-04-01";"22:43:17";"F";"2759";"248";"250";"0";"0.008";"0.0"
"2014-04-01";"22:43:27";"F";"2760";"261";"258";"0";"-";"-"
"2014-04-01";"22:43:52";"FO";"2761";"526";"687";"0";"0.234";"0.0"
"2014-04-01";"22:44:01";"F";"2762";"566";"646";"0";"0.124";"0.0"
"2014-04-01";"22:44:11";"F";"2763";"518";"554";"0";"0.065";"0.0"
"2014-04-01";"22:44:21";"F";"2764";"466";"489";"0";"0.047";"0.0"
"2014-04-01";"22:44:31";"F";"2765";"415";"426";"0";"0.026";"0.0"
"2014-04-01";"22:44:41";"F";"2766";"380";"384";"0";"0.010";"0.0"
"2014-04-01";"22:44:51";"F";"2767";"356";"353";"0";"-";"-"
"2014-04-01";"22:45:01";"F";"2768";"339";"341";"0";"0.006";"0.0"
"2014-04-01";"22:45:12";"F";"2769";"326";"324";"0";"-";"-"
"2014-04-01";"22:45:40";"FO";"2770";"643";"890";"0";"0.278";"0.0"
"2014-04-01";"22:45:49";"F";"2771";"510";"568";"0";"0.102";"0.0"
"2014-04-01";"22:45:59";"F";"2772";"514";"559";"0";"0.081";"0.0"
"2014-04-01";"22:46:10";"F";"2773";"462";"497";"0";"0.070";"0.0"
"2014-04-01";"22:46:20";"F";"2774";"405";"436";"0";"0.071";"0.0"
"2014-04-01";"22:46:30";"F";"2775";"392";"408";"0";"0.039";"0.0"
"2014-04-01";"22:46:40";"F";"2776";"352";"366";"0";"0.038";"0.0"
"2014-04-01";"22:46:49";"F";"2777";"346";"346";"0";"0.000";"0.0"
"2014-04-01";"22:47:00";"F";"2778";"337";"338";"0";"0.003";"0.0"
"2014-04-01";"22:47:41";"FO";"2779";"615";"802";"0";"0.233";"0.0"
"2014-04-01";"22:47:50";"F";"2780";"587";"658";"0";"0.108";"0.0"
"2014-04-01";"22:48:00";"F";"2781";"533";"573";"0";"0.070";"0.0"
"2014-04-01";"22:48:10";"F";"2782";"488";"518";"0";"0.058";"0.0"
"2014-04-01";"22:48:21";"F";"2783";"450";"471";"0";"0.045";"0.0"
"2014-04-01";"22:48:31";"F";"2784";"423";"433";"0";"0.023";"0.0"
"2014-04-01";"22:48:40";"F";"2785";"388";"392";"0";"0.010";"0.0"
"2014-04-01";"22:48:50";"F";"2786";"366";"371";"0";"0.013";"0.0"
"2014-04-01";"22:49:02";"F";"2787";"363";"362";"0";"-";"-"
"2014-04-01";"22:49:26";"FO";"2788";"432";"578";"0";"0.253";"0.0"
"2014-04-01";"22:49:36";"F";"2789";"415";"469";"0";"0.115";"0.0"
"2014-04-01";"22:49:46";"F";"2790";"428";"476";"0";"0.101";"0.0"
"2014-04-01";"22:49:56";"F";"2791";"414";"437";"0";"0.053";"0.0"
"2014-04-01";"22:50:06";"F";"2792";"394";"415";"0";"0.051";"0.0"
"2014-04-01";"22:50:16";"F";"2793";"362";"370";"0";"0.022";"0.0"
"2014-04-01";"22:50:26";"F";"2794";"338";"344";"0";"0.017";"0.0"
"2014-04-01";"22:50:36";"F";"2795";"350";"350";"0";"0.000";"0.0"
"2014-04-01";"22:50:47";"F";"2796";"326";"326";"0";"0.000";"0.0"
"2014-04-01";"22:51:06";"FO";"2797";"431";"631";"0";"0.317";"0.0"
"2014-04-01";"22:51:15";"F";"2798";"507";"543";"0";"0.066";"0.0"
"2014-04-01";"22:51:25";"F";"2799";"463";"492";"0";"0.059";"0.0"
"2014-04-01";"22:51:35";"F";"2800";"424";"455";"0";"0.068";"0.0"
"2014-04-01";"22:51:46";"F";"2801";"407";"415";"0";"0.019";"0.0"
"2014-04-01";"22:51:56";"F";"2802";"378";"388";"0";"0.026";"0.0"
"2014-04-01";"22:52:05";"F";"2803";"368";"369";"0";"0.003";"0.0"
"2014-04-01";"22:52:15";"F";"2804";"344";"348";"0";"0.011";"0.0"
"2014-04-01";"22:52:27";"F";"2805";"336";"336";"0";"0.000";"0.0"
"2014-04-01";"22:52:55";"FO";"2806";"339";"376";"0";"0.098";"0.0"
"2014-04-01";"22:53:05";"F";"2807";"322";"344";"0";"0.064";"0.0"
"2014-04-01";"22:53:15";"F";"2808";"311";"324";"0";"0.040";"0.0"
"2014-04-01";"22:53:25";"F";"2809";"298";"302";"0";"0.013";"0.0"
"2014-04-01";"22:53:35";"F";"2810";"289";"294";"0";"0.017";"0.0"
"2014-04-01";"22:53:45";"F";"2811";"273";"274";"0";"0.004";"0.0"
"2014-04-01";"22:53:55";"F";"2812";"266";"265";"0";"-";"-"
"2014-04-01";"22:54:04";"F";"2813";"258";"259";"0";"0.004";"0.0"
"2014-04-01";"22:54:15";"F";"2814";"235";"235";"0";"0.000";"0.0"
"2014-04-01";"22:54:47";"FO";"2815";"378";"452";"0";"0.164";"0.0"
"2014-04-01";"22:54:57";"F";"2816";"423";"422";"0";"-";"-"
"2014-04-01";"22:55:07";"F";"2817";"403";"402";"0";"-";"-"
"2014-04-01";"22:55:17";"F";"2818";"384";"381";"0";"-";"-"
"2014-04-01";"22:55:27";"F";"2819";"379";"380";"0";"0.003";"0.0"
"2014-04-01";"22:55:37";"F";"2820";"364";"366";"0";"0.005";"0.0"
"2014-04-01";"22:55:47";"F";"2821";"342";"343";"0";"0.003";"0.0"
"2014-04-01";"22:55:57";"F";"2822";"345";"346";"0";"0.003";"0.0"
"2014-04-01";"22:56:07";"F";"2823";"329";"330";"0";"0.003";"0.0"
"2014-04-01";"22:56:37";"FO";"2824";"369";"435";"0";"0.152";"0.0"
"2014-04-01";"22:56:47";"F";"2825";"357";"406";"0";"0.121";"0.0"
"2014-04-01";"22:56:56";"F";"2826";"336";"364";"0";"0.077";"0.0"
"2014-04-01";"22:57:07";"F";"2827";"316";"335";"0";"0.057";"0.0"
"2014-04-01";"22:57:17";"F";"2828";"291";"298";"0";"0.023";"0.0"
"2014-04-01";"22:57:27";"F";"2829";"275";"283";"0";"0.028";"0.0"
"2014-04-01";"22:57:37";"F";"2830";"270";"271";"0";"0.004";"0.0"
"2014-04-01";"22:57:46";"F";"2831";"241";"247";"0";"0.024";"0.0"
"2014-04-01";"22:57:57";"F";"2832";"242";"240";"0";"-";"-"
"2014-04-01";"22:58:25";"FO";"2833";"250";"351";"0";"0.288";"0.0"
"2014-04-01";"22:58:35";"F";"2834";"273";"314";"0";"0.131";"0.0"
"2014-04-01";"22:58:45";"F";"2835";"268";"298";"0";"0.101";"0.0"
"2014-04-01";"22:58:56";"F";"2836";"267";"290";"0";"0.079";"0.0"
"2014-04-01";"22:59:06";"F";"2837";"257";"269";"0";"0.045";"0.0"
"2014-04-01";"22:59:15";"F";"2838";"243";"253";"0";"0.040";"0.0"
"2014-04-01";"22:59:25";"F";"2839";"245";"247";"0";"0.008";"0.0"
"2014-04-01";"22:59:37";"F";"2840";"228";"236";"0";"0.034";"0.0"
"2014-04-01";"22:59:46";"F";"2841";"240";"242";"0";"0.008";"0.0"
"2014-04-01";"23:00:11";"FO";"2842";"377";"645";"0";"0.416";"0.0"
"2014-04-01";"23:00:21";"F";"2843";"463";"545";"0";"0.150";"0.0"
"2014-04-01";"23:00:31";"F";"2844";"469";"522";"0";"0.102";"0.0"
"2014-04-01";"23:00:41";"F";"2845";"422";"476";"0";"0.113";"0.0"
"2014-04-01";"23:00:51";"F";"2846";"411";"441";"0";"0.068";"0.0"
"2014-04-01";"23:01:01";"F";"2847";"400";"426";"0";"0.061";"0.0"
"2014-04-01";"23:01:11";"F";"2848";"391";"398";"0";"0.018";"0.0"
"2014-04-01";"23:01:21";"F";"2849";"383";"383";"0";"0.000";"0.0"
"2014-04-01";"23:01:31";"F";"2850";"362";"366";"0";"0.011";"0.0"
"2014-04-01";"23:02:16";"FO";"2851";"375";"481";"0";"0.220";"0.0"
"2014-04-01";"23:02:26";"F";"2852";"371";"434";"0";"0.145";"0.0"
"2014-04-01";"23:02:37";"F";"2853";"361";"403";"0";"0.104";"0.0"
"2014-04-01";"23:02:47";"F";"2854";"333";"367";"0";"0.093";"0.0"
"2014-04-01";"23:02:57";"F";"2855";"327";"349";"0";"0.063";"0.0"
"2014-04-01";"23:03:06";"F";"2856";"318";"327";"0";"0.028";"0.0"
"2014-04-01";"23:03:17";"F";"2857";"305";"310";"0";"0.016";"0.0"
"2014-04-01";"23:03:27";"F";"2858";"286";"286";"0";"0.000";"0.0"
"2014-04-01";"23:03:37";"F";"2859";"278";"279";"0";"0.004";"0.0"
"2014-04-01";"23:04:35";"FO";"2860";"436";"642";"0";"0.321";"0.0"
"2014-04-01";"23:04:45";"F";"2861";"509";"580";"0";"0.122";"0.0"
"2014-04-01";"23:04:54";"F";"2862";"466";"496";"0";"0.060";"0.0"
"2014-04-01";"23:05:04";"F";"2863";"452";"489";"0";"0.076";"0.0"
"2014-04-01";"23:05:15";"F";"2864";"426";"439";"0";"0.030";"0.0"
"2014-04-01";"23:05:25";"F";"2865";"394";"405";"0";"0.027";"0.0"
"2014-04-01";"23:05:35";"F";"2866";"386";"392";"0";"0.015";"0.0"
"2014-04-01";"23:05:44";"F";"2867";"376";"378";"0";"0.005";"0.0"
"2014-04-01";"23:05:54";"F";"2868";"362";"361";"0";"-";"-"
"2014-04-01";"23:06:21";"FO";"2869";"340";"340";"0";"0.000";"0.0"
"2014-04-01";"23:06:31";"F";"2870";"295";"311";"0";"0.051";"0.0"
"2014-04-01";"23:06:41";"F";"2871";"279";"285";"0";"0.021";"0.0"
"2014-04-01";"23:06:50";"F";"2872";"270";"275";"0";"0.018";"0.0"
"2014-04-01";"23:07:01";"F";"2873";"269";"272";"0";"0.011";"0.0"
"2014-04-01";"23:07:11";"F";"2874";"250";"249";"0";"-";"-"
"2014-04-01";"23:07:21";"F";"2875";"244";"253";"0";"0.036";"0.0"
"2014-04-01";"23:07:31";"F";"2876";"224";"225";"0";"0.004";"0.0"
"2014-04-01";"23:07:42";"F";"2877";"227";"226";"0";"-";"-"
"2014-04-01";"23:08:05";"FO";"2878";"346";"346";"0";"0.000";"0.0"
"2014-04-01";"23:08:14";"F";"2879";"332";"330";"0";"-";"-"
"2014-04-01";"23:08:26";"F";"2880";"314";"314";"0";"0.000";"0.0"
"2014-04-01";"23:08:35";"F";"2881";"300";"302";"0";"0.007";"0.0"
"2014-04-01";"23:08:45";"F";"2882";"305";"304";"0";"-";"-"
"2014-04-01";"23:08:55";"F";"2883";"281";"283";"0";"0.007";"0.0"
"2014-04-01";"23:09:06";"F";"2884";"267";"266";"0";"-";"-"
"2014-04-01";"23:09:16";"F";"2885";"266";"263";"0";"-";"-"
"2014-04-01";"23:09:25";"F";"2886";"243";"242";"0";"-";"-"
"2014-04-01";"23:10:16";"FO";"2887";"403";"533";"0";"0.244";"0.0"
"2014-04-01";"23:10:26";"F";"2888";"421";"459";"0";"0.083";"0.0"
"2014-04-01";"23:10:37";"F";"2889";"371";"392";"0";"0.054";"0.0"
"2014-04-01";"23:10:46";"F";"2890";"325";"335";"0";"0.030";"0.0"
"2014-04-01";"23:10:56";"F";"2891";"291";"296";"0";"0.017";"0.0"
"2014-04-01";"23:11:06";"F";"2892";"269";"271";"0";"0.007";"0.0"
"2014-04-01";"23:11:16";"F";"2893";"236";"242";"0";"0.025";"0.0"
"2014-04-01";"23:11:26";"F";"2894";"228";"228";"0";"0.000";"0.0"
"2014-04-01";"23:11:36";"F";"2895";"215";"215";"0";"0.000";"0.0"
"2014-04-01";"23:13:01";"FO";"2896";"251";"251";"0";"0.000";"0.0"
"2014-04-01";"23:13:12";"F";"2897";"217";"237";"0";"0.084";"0.0"
"2014-04-01";"23:13:21";"F";"2898";"205";"227";"0";"0.097";"0.0"
"2014-04-01";"23:13:31";"F";"2899";"219";"231";"0";"0.052";"0.0"
"2014-04-01";"23:13:41";"F";"2900";"196";"206";"0";"0.049";"0.0"
"2014-04-01";"23:13:51";"F";"2901";"186";"190";"0";"0.021";"0.0"
"2014-04-01";"23:14:01";"F";"2902";"176";"185";"0";"0.049";"0.0"
"2014-04-01";"23:14:11";"F";"2903";"189";"189";"0";"0.000";"0.0"
"2014-04-01";"23:14:21";"F";"2904";"183";"184";"0";"0.005";"0.0"
"2014-04-01";"23:15:00";"FO";"2905";"340";"419";"0";"0.189";"0.0"
"2014-04-01";"23:15:09";"F";"2906";"348";"394";"0";"0.117";"0.0"
"2014-04-01";"23:15:19";"F";"2907";"344";"387";"0";"0.111";"0.0"
"2014-04-01";"23:15:29";"F";"2908";"358";"382";"0";"0.063";"0.0"
"2014-04-01";"23:15:40";"F";"2909";"340";"359";"0";"0.053";"0.0"
"2014-04-01";"23:15:50";"F";"2910";"329";"343";"0";"0.041";"0.0"
"2014-04-01";"23:16:00";"F";"2911";"300";"304";"0";"0.013";"0.0"
"2014-04-01";"23:16:10";"F";"2912";"292";"297";"0";"0.017";"0.0"
"2014-04-01";"23:16:20";"F";"2913";"288";"287";"0";"-";"-"
"2014-04-01";"23:17:06";"FO";"2914";"395";"492";"0";"0.197";"0.0"
"2014-04-01";"23:17:15";"F";"2915";"412";"452";"0";"0.088";"0.0"
"2014-04-01";"23:17:26";"F";"2916";"399";"438";"0";"0.089";"0.0"
"2014-04-01";"23:17:36";"F";"2917";"391";"419";"0";"0.067";"0.0"
"2014-04-01";"23:17:46";"F";"2918";"368";"387";"0";"0.049";"0.0"
"2014-04-01";"23:17:56";"F";"2919";"365";"377";"0";"0.032";"0.0"
"2014-04-01";"23:18:06";"F";"2920";"347";"363";"0";"0.044";"0.0"
"2014-04-01";"23:18:16";"F";"2921";"340";"343";"0";"0.009";"0.0"
"2014-04-01";"23:18:26";"F";"2922";"327";"328";"0";"0.003";"0.0"
"2014-04-01";"23:18:52";"FO";"2923";"416";"514";"0";"0.191";"0.0"
"2014-04-01";"23:19:01";"F";"2924";"457";"499";"0";"0.084";"0.0"
"2014-04-01";"23:19:11";"F";"2925";"441";"475";"0";"0.072";"0.0"
"2014-04-01";"23:19:22";"F";"2926";"431";"449";"0";"0.040";"0.0"
"2014-04-01";"23:19:32";"F";"2927";"400";"411";"0";"0.027";"0.0"
"2014-04-01";"23:19:41";"F";"2928";"379";"388";"0";"0.023";"0.0"
"2014-04-01";"23:19:51";"F";"2929";"367";"371";"0";"0.011";"0.0"
"2014-04-01";"23:20:01";"F";"2930";"357";"357";"0";"0.000";"0.0"
"2014-04-01";"23:20:12";"F";"2931";"341";"339";"0";"-";"-"
"2014-04-01";"23:20:37";"FO";"2932";"295";"297";"0";"0.007";"0.0"
"2014-04-01";"23:20:47";"F";"2933";"258";"269";"0";"0.041";"0.0"
"2014-04-01";"23:20:57";"F";"2934";"248";"251";"0";"0.012";"0.0"
"2014-04-01";"23:21:08";"F";"2935";"240";"245";"0";"0.020";"0.0"
"2014-04-01";"23:21:18";"F";"2936";"252";"250";"0";"-";"-"
"2014-04-01";"23:21:27";"F";"2937";"230";"229";"0";"-";"-"
"2014-04-01";"23:21:37";"F";"2938";"227";"227";"0";"0.000";"0.0"
"2014-04-01";"23:21:47";"F";"2939";"225";"225";"0";"0.000";"0.0"
"2014-04-01";"23:21:58";"F";"2940";"212";"213";"0";"0.005";"0.0"
"2014-04-01";"23:22:24";"FO";"2941";"377";"414";"0";"0.089";"0.0"
"2014-04-01";"23:22:34";"F";"2942";"397";"401";"0";"0.010";"0.0"
"2014-04-01";"23:22:44";"F";"2943";"383";"383";"0";"0.000";"0.0"
"2014-04-01";"23:22:54";"F";"2944";"371";"371";"0";"0.000";"0.0"
"2014-04-01";"23:23:04";"F";"2945";"366";"364";"0";"-";"-"
"2014-04-01";"23:23:15";"F";"2946";"356";"354";"0";"-";"-"
"2014-04-01";"23:23:25";"F";"2947";"349";"348";"0";"-";"-"
"2014-04-01";"23:23:35";"F";"2948";"336";"336";"0";"0.000";"0.0"
"2014-04-01";"23:23:46";"F";"2949";"318";"317";"0";"-";"-"
