"2013-03-07";"12:13:49";"WinControl (rev 714) report file"
"2013-03-01";"13:28:28";"F";"2543";"326";"348";"537";"0.063";"14.2"
"2013-03-01";"13:28:28";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:29:30";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:29:30";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.001, ETRmPot: 10.568 ) ";""
"2013-03-01";"13:29:30";"REG2";"";"#1: alpha: 0.297, ETRm: 10.896, Ek: 36.714 ";""
"2013-03-01";"13:29:31";"FO";"2544";"145";"493";"0";"0.706";"0.0"
"2013-03-01";"13:29:41";"F";"2545";"158";"493";"15";"0.680";"4.3"
"2013-03-01";"13:29:51";"F";"2546";"241";"485";"41";"0.503";"8.7"
"2013-03-01";"13:30:01";"F";"2547";"330";"470";"86";"0.298";"10.8"
"2013-03-01";"13:30:11";"F";"2548";"359";"442";"134";"0.188";"10.6"
"2013-03-01";"13:30:21";"F";"2549";"354";"405";"199";"0.126";"10.5"
"2013-03-01";"13:30:31";"F";"2550";"335";"369";"272";"0.092";"10.5"
"2013-03-01";"13:30:41";"F";"2551";"311";"334";"397";"0.069";"11.5"
"2013-03-01";"13:30:50";"F";"2552";"287";"302";"537";"0.050";"11.3"
"2013-03-01";"13:30:50";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:33:07";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:33:07";"REG1";"";"#1: alpha: 0.347, ETRm: 12.837, Ek: 36.943   ( beta: 0.003, ETRmPot: 13.482 ) ";""
"2013-03-01";"13:33:07";"REG2";"";"#1: alpha: 0.275, ETRm: 12.482, Ek: 45.318 ";""
"2013-03-01";"13:33:08";"FO";"2553";"167";"530";"0";"0.685";"0.0"
"2013-03-01";"13:33:18";"F";"2554";"188";"527";"15";"0.643";"4.1"
"2013-03-01";"13:33:28";"F";"2555";"235";"494";"41";"0.524";"9.0"
"2013-03-01";"13:33:38";"F";"2556";"311";"459";"86";"0.322";"11.6"
"2013-03-01";"13:33:48";"F";"2557";"344";"443";"134";"0.223";"12.6"
"2013-03-01";"13:33:58";"F";"2558";"363";"430";"199";"0.156";"13.0"
"2013-03-01";"13:34:08";"F";"2559";"367";"413";"272";"0.111";"12.7"
"2013-03-01";"13:34:17";"F";"2560";"365";"394";"397";"0.074";"12.3"
"2013-03-01";"13:34:27";"F";"2561";"354";"374";"537";"0.053";"12.0"
"2013-03-01";"13:34:27";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:35:31";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:35:31";"REG1";"";"#1: alpha: 0.431, ETRm: 17.549, Ek: 40.727   ( beta: 0.020, ETRmPot: 21.184 ) ";""
"2013-03-01";"13:35:31";"REG2";"";"#1: alpha: 0.350, ETRm: 15.970, Ek: 45.666 ";""
"2013-03-01";"13:35:32";"FO";"2562";"145";"455";"0";"0.681";"0.0"
"2013-03-01";"13:35:40";"F";"2563";"161";"456";"15";"0.647";"4.1"
"2013-03-01";"13:35:50";"F";"2564";"169";"457";"41";"0.630";"10.8"
"2013-03-01";"13:36:00";"F";"2565";"228";"460";"86";"0.504";"18.2"
"2013-03-01";"13:36:10";"F";"2566";"308";"451";"134";"0.317";"17.8"
"2013-03-01";"13:36:20";"F";"2567";"350";"436";"199";"0.197";"16.5"
"2013-03-01";"13:36:30";"F";"2568";"364";"421";"272";"0.135";"15.4"
"2013-03-01";"13:36:40";"F";"2569";"368";"403";"397";"0.087";"14.5"
"2013-03-01";"13:36:50";"F";"2570";"362";"385";"537";"0.060";"13.5"
"2013-03-01";"13:36:50";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:39:18";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:39:18";"REG1";"";"#1: alpha: 0.314, ETRm: 10.802, Ek: 34.426   ( beta: 0.003, ETRmPot: 11.375 ) ";""
"2013-03-01";"13:39:18";"REG2";"";"#1: alpha: 0.258, ETRm: 10.421, Ek: 40.471 ";""
"2013-03-01";"13:39:19";"FO";"2571";"140";"528";"0";"0.735";"0.0"
"2013-03-01";"13:39:28";"F";"2572";"169";"525";"15";"0.678";"4.3"
"2013-03-01";"13:39:38";"F";"2573";"287";"520";"41";"0.448";"7.7"
"2013-03-01";"13:39:48";"F";"2574";"367";"498";"86";"0.263";"9.5"
"2013-03-01";"13:39:58";"F";"2575";"388";"476";"134";"0.185";"10.4"
"2013-03-01";"13:40:07";"F";"2576";"388";"446";"199";"0.130";"10.9"
"2013-03-01";"13:40:17";"F";"2577";"380";"422";"272";"0.100";"11.4"
"2013-03-01";"13:40:27";"F";"2578";"374";"399";"397";"0.063";"10.5"
"2013-03-01";"13:40:37";"F";"2579";"361";"377";"537";"0.042";"9.5"
"2013-03-01";"13:40:37";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:42:05";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:42:05";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.002, ETRmPot: 8.360 ) ";""
"2013-03-01";"13:42:05";"REG2";"";"#1: alpha: 0.238, ETRm: 8.924, Ek: 37.521 ";""
"2013-03-01";"13:42:06";"FO";"2580";"147";"503";"0";"0.708";"0.0"
"2013-03-01";"13:42:15";"F";"2581";"190";"500";"15";"0.620";"3.9"
"2013-03-01";"13:42:24";"F";"2582";"296";"490";"41";"0.396";"6.8"
"2013-03-01";"13:42:34";"F";"2583";"369";"479";"86";"0.230";"8.3"
"2013-03-01";"13:42:44";"F";"2584";"395";"463";"134";"0.147";"8.3"
"2013-03-01";"13:42:54";"F";"2585";"402";"449";"199";"0.105";"8.8"
"2013-03-01";"13:43:04";"F";"2586";"401";"436";"272";"0.080";"9.1"
"2013-03-01";"13:43:14";"F";"2587";"403";"428";"397";"0.058";"9.7"
"2013-03-01";"13:43:24";"F";"2588";"400";"417";"537";"0.041";"9.2"
"2013-03-01";"13:43:24";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:45:28";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:45:28";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.001, ETRmPot: 12.800 ) ";""
"2013-03-01";"13:45:28";"REG2";"";"#1: alpha: 0.259, ETRm: 13.007, Ek: 50.312 ";""
"2013-03-01";"13:45:29";"FO";"2589";"148";"528";"0";"0.720";"0.0"
"2013-03-01";"13:45:39";"F";"2590";"177";"526";"15";"0.663";"4.2"
"2013-03-01";"13:45:49";"F";"2591";"248";"514";"41";"0.518";"8.9"
"2013-03-01";"13:45:59";"F";"2592";"339";"498";"86";"0.319";"11.5"
"2013-03-01";"13:46:08";"F";"2593";"377";"479";"134";"0.213";"12.0"
"2013-03-01";"13:46:18";"F";"2594";"386";"458";"199";"0.157";"13.1"
"2013-03-01";"13:46:28";"F";"2595";"386";"438";"272";"0.119";"13.6"
"2013-03-01";"13:46:38";"F";"2596";"386";"420";"397";"0.081";"13.5"
"2013-03-01";"13:46:48";"F";"2597";"376";"399";"537";"0.058";"13.1"
"2013-03-01";"13:46:48";"SLCE";"";"Light Curve end ";""
"2013-03-01";"13:47:15";"SLCS";"";"Light Curve start ";""
"2013-03-01";"13:47:15";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.006, ETRmPot: 9.562 ) ";""
"2013-03-01";"13:47:15";"REG2";"";"#1: alpha: 0.272, ETRm: 11.552, Ek: 42.533 ";""
"2013-03-01";"13:47:16";"FO";"2598";"139";"498";"0";"0.721";"0.0"
"2013-03-01";"13:47:25";"F";"2599";"167";"494";"15";"0.662";"4.2"
"2013-03-01";"13:47:35";"F";"2600";"228";"467";"41";"0.512";"8.8"
"2013-03-01";"13:47:45";"F";"2601";"295";"409";"86";"0.279";"10.1"
"2013-03-01";"13:47:55";"F";"2602";"273";"336";"134";"0.188";"10.6"
"2013-03-01";"13:48:05";"F";"2603";"248";"285";"199";"0.130";"10.9"
"2013-03-01";"13:48:15";"F";"2604";"226";"250";"272";"0.096";"11.0"
"2013-03-01";"13:48:24";"F";"2605";"210";"226";"397";"0.071";"11.8"
"2013-03-01";"13:48:34";"F";"2606";"194";"207";"537";"0.063";"14.2"
"2013-03-01";"13:48:34";"SLCE";"";"Light Curve end ";""
"2013-03-02";"07:36:59";"SLCS";"";"Light Curve start ";""
"2013-03-02";"07:37:00";"FO";"2607";"0";"3";"0";"-";"-"
"2013-03-02";"07:37:09";"F";"2608";"0";"0";"15";"-";"-"
"2013-03-02";"07:37:09";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:33:42";"C";"";"MI=5;SI=8;SW=0.6;AI=3;AW=0:05;AF=1.00;G=7;D=1;EF=0.84;FO=13;CW=30:00;CI=2;LW=0:10;LI=1;ID=0:05;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-03-02";"11:33:42";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:33:42";"REG1";"";"#1: alpha: 0.425, ETRm: 18.762, Ek: 44.095   ( beta: 0.018, ETRmPot: 22.345 ) ";""
"2013-03-02";"11:33:42";"REG2";"";"#1: alpha: 0.353, ETRm: 17.122, Ek: 48.494 ";""
"2013-03-02";"11:33:43";"FO";"2610";"166";"552";"0";"0.699";"0.0"
"2013-03-02";"11:33:52";"F";"2611";"176";"550";"17";"0.680";"4.9"
"2013-03-02";"11:34:02";"F";"2612";"203";"547";"48";"0.629";"12.7"
"2013-03-02";"11:34:12";"F";"2613";"287";"538";"96";"0.467";"18.8"
"2013-03-02";"11:34:21";"F";"2614";"366";"522";"148";"0.299";"18.6"
"2013-03-02";"11:34:31";"F";"2615";"398";"495";"220";"0.196";"18.1"
"2013-03-02";"11:34:41";"F";"2616";"391";"451";"300";"0.133";"16.8"
"2013-03-02";"11:34:51";"F";"2617";"366";"401";"437";"0.087";"16.0"
"2013-03-02";"11:35:01";"F";"2618";"326";"346";"588";"0.058";"14.3"
"2013-03-02";"11:35:01";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:37:03";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:37:03";"REG1";"";"#1: alpha: 0.340, ETRm: 14.261, Ek: 41.965   ( beta: 0.009, ETRmPot: 16.194 ) ";""
"2013-03-02";"11:37:03";"REG2";"";"#1: alpha: 0.298, ETRm: 13.203, Ek: 44.249 ";""
"2013-03-02";"11:37:04";"FO";"2619";"150";"554";"0";"0.729";"0.0"
"2013-03-02";"11:37:12";"F";"2620";"176";"551";"17";"0.681";"4.9"
"2013-03-02";"11:37:22";"F";"2621";"249";"516";"48";"0.517";"10.4"
"2013-03-02";"11:37:32";"F";"2622";"332";"490";"96";"0.322";"13.0"
"2013-03-02";"11:37:42";"F";"2623";"368";"467";"148";"0.212";"13.2"
"2013-03-02";"11:37:52";"F";"2624";"372";"443";"220";"0.160";"14.8"
"2013-03-02";"11:38:02";"F";"2625";"367";"413";"300";"0.111";"14.0"
"2013-03-02";"11:38:12";"F";"2626";"357";"384";"437";"0.070";"12.8"
"2013-03-02";"11:38:22";"F";"2627";"340";"356";"588";"0.045";"11.1"
"2013-03-02";"11:38:22";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:39:59";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:39:59";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.003, ETRmPot: 8.995 ) ";""
"2013-03-02";"11:39:59";"REG2";"";"#1: alpha: 0.141, ETRm: 10.198, Ek: 72.279 ";""
"2013-03-02";"11:40:00";"FO";"2628";"272";"624";"0";"0.564";"0.0"
"2013-03-02";"11:40:09";"F";"2629";"333";"622";"17";"0.465";"3.3"
"2013-03-02";"11:40:19";"F";"2630";"415";"602";"48";"0.311";"6.3"
"2013-03-02";"11:40:28";"F";"2631";"465";"583";"96";"0.202";"8.1"
"2013-03-02";"11:40:38";"F";"2632";"485";"566";"148";"0.143";"8.9"
"2013-03-02";"11:40:48";"F";"2633";"495";"556";"220";"0.110";"10.2"
"2013-03-02";"11:40:58";"F";"2634";"497";"540";"300";"0.080";"10.1"
"2013-03-02";"11:41:08";"F";"2635";"497";"527";"437";"0.057";"10.5"
"2013-03-02";"11:41:18";"F";"2636";"490";"513";"588";"0.045";"11.1"
"2013-03-02";"11:41:18";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:42:12";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:42:12";"REG1";"";"#1: alpha: 0.320, ETRm: 19.634, Ek: 61.339   ( beta: 6.156, ETRmPot: 1052.982 ) ";""
"2013-03-02";"11:42:12";"REG2";"";"#1: alpha: 0.336, ETRm: 16.179, Ek: 48.163 ";""
"2013-03-02";"11:42:13";"FO";"2637";"145";"536";"0";"0.729";"0.0"
"2013-03-02";"11:42:22";"F";"2638";"173";"533";"17";"0.675";"4.8"
"2013-03-02";"11:42:32";"F";"2639";"206";"521";"48";"0.605";"12.2"
"2013-03-02";"11:42:42";"F";"2640";"288";"499";"96";"0.423";"17.1"
"2013-03-02";"11:42:52";"F";"2641";"341";"475";"148";"0.282";"17.5"
"2013-03-02";"11:43:02";"F";"2642";"367";"465";"220";"0.211";"19.5"
"2013-03-02";"11:43:11";"F";"2643";"342";"403";"300";"0.151";"19.0"
"2013-03-02";"11:43:21";"F";"2644";"353";"368";"437";"0.041";"7.5"
"2013-03-02";"11:43:31";"F";"2645";"15";"14";"588";"-";"-"
"2013-03-02";"11:43:31";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:43:49";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:43:49";"REG1";"";"#1: alpha: 0.398, ETRm: 17.586, Ek: 44.201   ( beta: 0.019, ETRmPot: 21.387 ) ";""
"2013-03-02";"11:43:49";"REG2";"";"#1: alpha: 0.333, ETRm: 15.861, Ek: 47.664 ";""
"2013-03-02";"11:43:50";"FO";"2646";"145";"417";"0";"0.652";"0.0"
"2013-03-02";"11:43:59";"F";"2647";"145";"414";"17";"0.650";"4.6"
"2013-03-02";"11:44:08";"F";"2648";"166";"408";"48";"0.593";"12.0"
"2013-03-02";"11:44:18";"F";"2649";"224";"389";"96";"0.424";"17.1"
"2013-03-02";"11:44:28";"F";"2650";"250";"354";"148";"0.294";"18.3"
"2013-03-02";"11:44:38";"F";"2651";"284";"347";"220";"0.182";"16.8"
"2013-03-02";"11:44:48";"F";"2652";"291";"331";"300";"0.121";"15.2"
"2013-03-02";"11:44:58";"F";"2653";"291";"316";"437";"0.079";"14.5"
"2013-03-02";"11:45:08";"F";"2654";"284";"300";"588";"0.053";"13.1"
"2013-03-02";"11:45:08";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:46:47";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:46:47";"REG1";"";"#1: alpha: 0.313, ETRm: 8.002, Ek: 25.535   ( beta: 0.000, ETRmPot: 8.075 ) ";""
"2013-03-02";"11:46:47";"REG2";"";"#1: alpha: 0.242, ETRm: 7.903, Ek: 32.716 ";""
"2013-03-02";"11:46:48";"FO";"2655";"170";"413";"0";"0.588";"0.0"
"2013-03-02";"11:46:58";"F";"2656";"179";"400";"17";"0.553";"3.9"
"2013-03-02";"11:47:08";"F";"2657";"250";"382";"48";"0.346";"7.0"
"2013-03-02";"11:47:17";"F";"2658";"305";"371";"96";"0.178";"7.2"
"2013-03-02";"11:47:27";"F";"2659";"319";"366";"148";"0.128";"8.0"
"2013-03-02";"11:47:37";"F";"2660";"326";"359";"220";"0.092";"8.5"
"2013-03-02";"11:47:47";"F";"2661";"328";"351";"300";"0.066";"8.3"
"2013-03-02";"11:47:57";"F";"2662";"330";"344";"437";"0.041";"7.5"
"2013-03-02";"11:48:07";"F";"2663";"328";"339";"588";"0.032";"7.9"
"2013-03-02";"11:48:07";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:49:00";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:49:01";"FO";"2664";"14";"17";"0";"-";"-"
"2013-03-02";"11:49:10";"F";"2665";"8";"13";"17";"-";"-"
"2013-03-02";"11:49:10";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:49:38";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:49:38";"REG1";"";"#1: alpha: 0.345, ETRm: 13.084, Ek: 37.964   ( beta: 0.017, ETRmPot: 15.921 ) ";""
"2013-03-02";"11:49:38";"REG2";"";"#1: alpha: 0.325, ETRm: 11.373, Ek: 35.021 ";""
"2013-03-02";"11:49:39";"FO";"2666";"131";"516";"0";"0.746";"0.0"
"2013-03-02";"11:49:48";"F";"2667";"157";"518";"17";"0.697";"5.0"
"2013-03-02";"11:49:58";"F";"2668";"258";"511";"48";"0.495";"10.0"
"2013-03-02";"11:50:08";"F";"2669";"345";"494";"96";"0.302";"12.2"
"2013-03-02";"11:50:18";"F";"2670";"378";"475";"148";"0.204";"12.7"
"2013-03-02";"11:50:28";"F";"2671";"392";"455";"220";"0.138";"12.8"
"2013-03-02";"11:50:38";"F";"2672";"389";"431";"300";"0.097";"12.2"
"2013-03-02";"11:50:48";"F";"2673";"383";"405";"437";"0.054";"9.9"
"2013-03-02";"11:50:57";"F";"2674";"365";"378";"588";"0.034";"8.4"
"2013-03-02";"11:50:57";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:52:58";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:52:58";"REG1";"";"#1: alpha: 0.382, ETRm: 10.887, Ek: 28.515   ( beta: 0.000, ETRmPot: 10.926 ) ";""
"2013-03-02";"11:52:58";"REG2";"";"#1: alpha: 0.286, ETRm: 10.807, Ek: 37.802 ";""
"2013-03-02";"11:52:59";"FO";"2675";"175";"576";"0";"0.696";"0.0"
"2013-03-02";"11:53:08";"F";"2676";"205";"571";"17";"0.641";"4.6"
"2013-03-02";"11:53:18";"F";"2677";"300";"552";"48";"0.457";"9.2"
"2013-03-02";"11:53:28";"F";"2678";"392";"531";"96";"0.262";"10.6"
"2013-03-02";"11:53:38";"F";"2679";"421";"506";"148";"0.168";"10.4"
"2013-03-02";"11:53:47";"F";"2680";"425";"482";"220";"0.118";"10.9"
"2013-03-02";"11:53:57";"F";"2681";"416";"455";"300";"0.086";"10.8"
"2013-03-02";"11:54:07";"F";"2682";"405";"432";"437";"0.063";"11.6"
"2013-03-02";"11:54:17";"F";"2683";"389";"406";"588";"0.042";"10.4"
"2013-03-02";"11:54:17";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:55:13";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:55:13";"REG1";"";"#1: alpha: 0.410, ETRm: 9.066, Ek: 22.111   ( beta: 0.004, ETRmPot: 9.628 ) ";""
"2013-03-02";"11:55:13";"REG2";"";"#1: alpha: 0.338, ETRm: 8.398, Ek: 24.830 ";""
"2013-03-02";"11:55:14";"FO";"2684";"129";"569";"0";"0.773";"0.0"
"2013-03-02";"11:55:23";"F";"2685";"181";"568";"17";"0.681";"4.9"
"2013-03-02";"11:55:33";"F";"2686";"330";"562";"48";"0.413";"8.3"
"2013-03-02";"11:55:43";"F";"2687";"432";"553";"96";"0.219";"8.8"
"2013-03-02";"11:55:53";"F";"2688";"466";"542";"148";"0.140";"8.7"
"2013-03-02";"11:56:03";"F";"2689";"485";"537";"220";"0.097";"9.0"
"2013-03-02";"11:56:13";"F";"2690";"491";"528";"300";"0.070";"8.8"
"2013-03-02";"11:56:23";"F";"2691";"497";"519";"437";"0.042";"7.7"
"2013-03-02";"11:56:32";"F";"2692";"494";"509";"588";"0.029";"7.2"
"2013-03-02";"11:56:32";"SLCE";"";"Light Curve end ";""
"2013-03-02";"11:59:10";"SLCS";"";"Light Curve start ";""
"2013-03-02";"11:59:10";"REG1";"";"#1: alpha: 0.169, ETRm: 7.597, Ek: 44.822   ( beta: 0.005, ETRmPot: 8.707 ) ";""
"2013-03-02";"11:59:10";"REG2";"";"#1: alpha: 0.161, ETRm: 6.987, Ek: 43.319 ";""
"2013-03-02";"11:59:11";"FO";"2693";"308";"721";"0";"0.573";"0.0"
"2013-03-02";"11:59:20";"F";"2694";"402";"709";"17";"0.433";"3.1"
"2013-03-02";"11:59:29";"F";"2695";"508";"690";"48";"0.264";"5.3"
"2013-03-02";"11:59:39";"F";"2696";"563";"669";"96";"0.158";"6.4"
"2013-03-02";"11:59:49";"F";"2697";"572";"644";"148";"0.112";"7.0"
"2013-03-02";"11:59:59";"F";"2698";"578";"630";"220";"0.083";"7.7"
"2013-03-02";"12:00:09";"F";"2699";"579";"617";"300";"0.062";"7.8"
"2013-03-02";"12:00:19";"F";"2700";"582";"607";"437";"0.041";"7.5"
"2013-03-02";"12:00:29";"F";"2701";"583";"596";"588";"0.022";"5.4"
"2013-03-02";"12:00:29";"SLCE";"";"Light Curve end ";""
"2013-03-02";"12:01:31";"SLCS";"";"Light Curve start ";""
"2013-03-02";"12:01:31";"REG1";"";"#1: alpha: 0.350, ETRm: 15.030, Ek: 42.991   ( beta: 0.006, ETRmPot: 16.395 ) ";""
"2013-03-02";"12:01:31";"REG2";"";"#1: alpha: 0.287, ETRm: 14.335, Ek: 49.914 ";""
"2013-03-02";"12:01:32";"FO";"2702";"128";"499";"0";"0.743";"0.0"
"2013-03-02";"12:01:42";"F";"2703";"158";"500";"17";"0.684";"4.9"
"2013-03-02";"12:01:52";"F";"2704";"238";"498";"48";"0.522";"10.5"
"2013-03-02";"12:02:01";"F";"2705";"323";"492";"96";"0.343";"13.8"
"2013-03-02";"12:02:11";"F";"2706";"372";"484";"148";"0.231";"14.4"
"2013-03-02";"12:02:21";"F";"2707";"399";"476";"220";"0.162";"15.0"
"2013-03-02";"12:02:31";"F";"2708";"413";"470";"300";"0.121";"15.2"
"2013-03-02";"12:02:41";"F";"2709";"427";"462";"437";"0.076";"13.9"
"2013-03-02";"12:02:51";"F";"2710";"430";"454";"588";"0.053";"13.1"
"2013-03-02";"12:02:51";"SLCE";"";"Light Curve end ";""
"2013-03-02";"12:04:42";"SLCS";"";"Light Curve start ";""
"2013-03-02";"12:04:42";"REG1";"";"#1: alpha: 0.359, ETRm: 13.198, Ek: 36.743   ( beta: 0.002, ETRmPot: 13.611 ) ";""
"2013-03-02";"12:04:42";"REG2";"";"#1: alpha: 0.282, ETRm: 12.915, Ek: 45.818 ";""
"2013-03-02";"12:04:43";"FO";"2711";"159";"613";"0";"0.741";"0.0"
"2013-03-02";"12:04:52";"F";"2712";"192";"604";"17";"0.682";"4.9"
"2013-03-02";"12:05:02";"F";"2713";"294";"584";"48";"0.497";"10.0"
"2013-03-02";"12:05:12";"F";"2714";"398";"567";"96";"0.298";"12.0"
